"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 07 09:07:08 GMT 2021","Sun Mar 07 09:07:09 GMT 2021","120","src.sw.allotmentclub.alembic.versions","add_email_for_users_4e4d0ae80e7a","","","","src/sw/allotmentclub/alembic/versions/add_email_for_users_4e4d0ae80e7a.py",""
"passed","Sun Mar 07 09:07:19 GMT 2021","Sun Mar 07 09:07:19 GMT 2021","179","src.sw.allotmentclub.browser","session","","","","session.py",""
"passed","Sun Mar 07 09:07:09 GMT 2021","Sun Mar 07 09:07:10 GMT 2021","134","src.sw.allotmentclub.alembic.versions","add_missing_foreignkey_constraints_2fd485c59f80","","","","src/sw/allotmentclub/alembic/versions/add_missing_foreignkey_constraints_2fd485c59f80.py",""
"passed","Sun Mar 07 09:07:49 GMT 2021","Sun Mar 07 09:07:50 GMT 2021","390","src.sw.allotmentclub.browser.tests","test_protocol","","","","test_displays_list_of_protocols",""
"skipped","Sun Mar 07 09:07:59 GMT 2021","Sun Mar 07 09:07:59 GMT 2021","0","src.sw.allotmentclub.tests","test_sendmail_delivery","","","","test_abort_w_TPC_does_not_raise_ValueError",""
"passed","Sun Mar 07 09:07:54 GMT 2021","Sun Mar 07 09:07:55 GMT 2021","1121","src.sw.allotmentclub.tests","test_electricity","","","","test_meter_can_be_replaced_by_another_meter",""
"passed","Sun Mar 07 09:07:13 GMT 2021","Sun Mar 07 09:07:14 GMT 2021","107","src.sw.allotmentclub.alembic.versions","make_date_of_assignments_a_datetime_56b305a07721","","","","src/sw/allotmentclub/alembic/versions/make_date_of_assignments_a_datetime_56b305a07721.py",""
"passed","Sun Mar 07 09:07:30 GMT 2021","Sun Mar 07 09:07:30 GMT 2021","3","src.sw.allotmentclub.browser.tests","test_mail","","","","test__mail__print_or_sent_type_2","It returns `Brief` if message is printed."
"passed","Sun Mar 07 09:07:06 GMT 2021","Sun Mar 07 09:07:07 GMT 2021","139","src.sw.allotmentclub","protocol","","","","protocol.py",""
"passed","Sun Mar 07 09:07:59 GMT 2021","Sun Mar 07 09:07:59 GMT 2021","118","src.sw.allotmentclub.tests","test_member","","","","test_member.py",""
"passed","Sun Mar 07 09:07:49 GMT 2021","Sun Mar 07 09:07:49 GMT 2021","131","src.sw.allotmentclub.browser.tests","test_member","","","","test_member.py",""
"passed","Sun Mar 07 09:07:10 GMT 2021","Sun Mar 07 09:07:10 GMT 2021","110","src.sw.allotmentclub.alembic.versions","add_new_bookingkinds_126c6a200c9f","","","","src/sw/allotmentclub/alembic/versions/add_new_bookingkinds_126c6a200c9f.py",""
"passed","Sun Mar 07 09:07:10 GMT 2021","Sun Mar 07 09:07:11 GMT 2021","115","src.sw.allotmentclub.alembic.versions","switch_signature_from_largebinary_to__88942e83a048","","","","src/sw/allotmentclub/alembic/versions/switch_signature_from_largebinary_to__88942e83a048.py",""
"passed","Sun Mar 07 09:07:53 GMT 2021","Sun Mar 07 09:07:54 GMT 2021","296","src.sw.allotmentclub.tests","test_account","","","","test_imported_bookings_do_contain_iban_and_bic",""
"passed","Sun Mar 07 09:07:35 GMT 2021","Sun Mar 07 09:07:35 GMT 2021","324","src.sw.allotmentclub.browser.tests","test_auth","","","","test_no_access_if_logging_in_with_invalid_data",""
